code,canonical_name,source,wiktionary_url,wikidata_id,family_code,family_name,family_parent_code,ancestor_codes,script_codes,short_description,description_source_urls,description_status,description_model,description_updated_at,metadata
tli,Tlingit,wiktionary,https://en.wiktionary.org/wiki/Category:Tlingit_language,Q27792,xnd,Na-Dene,qfa-dny,"[""xnd-pro""]","[""Latn"",""Cyrl""]",,[],missing,,,{}
tly,Talysh,wiktionary,https://en.wiktionary.org/wiki/Category:Talysh_language,Q34318,xme-ttc,Tatic,xme,"[""xme-ttc-pro""]","[""Latn"",""Cyrl"",""fa-Arab""]",,[],missing,,,{}
tmh,Tuareg,wiktionary,https://en.wiktionary.org/wiki/Category:Tuareg_language,Q34065,ber,Berber,afa,"[""afa-pro"",""ber-pro""]","[""Latn"",""Tfng"",""Arab""]",,[],missing,,,{}
tmr,Jewish Babylonian Aramaic,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Jewish_Babylonian_Aramaic_by_language,Q33407,sem-ase,Southeastern Aramaic,sem-are,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""arc""]",[],,[],missing,,,{}
tn,Tswana,wiktionary,https://en.wiktionary.org/wiki/Category:Tswana_language,Q34137,bnt-sts,Sotho-Tswana,bnt-bso,"[""bnt-pro"",""bnt-sts-pro""]","[""Latn""]",,[],missing,,,{}
tnc,Tanimuca-Retuarã,wiktionary,https://en.wiktionary.org/wiki/Category:Tanimuca-Retuar%C3%A3_language,Q36535,sai-tuc,Tucanoan,,[],"[""Latn""]",,[],missing,,,{}
tnq,Taíno,wiktionary,https://en.wiktionary.org/wiki/Category:Ta%C3%ADno_language,Q5232952,awd-taa,Ta-Arawak,awd,"[""awd-pro"",""awd-taa-pro""]","[""Latn""]",,[],missing,,,{}
to,Tongan,wiktionary,https://en.wiktionary.org/wiki/Category:Tongan_language,Q34094,poz-ton,Tongic,poz-pol,"[""map-pro"",""poz-pro"",""poz-pol-pro""]","[""Latn""]",,[],missing,,,{}
toj,Tojolabal,wiktionary,https://en.wiktionary.org/wiki/Category:Tojolabal_language,Q36762,myn,Mayan,,"[""myn-pro""]","[""Latn""]",,[],missing,,,{}
too,Xicotepec de Juárez Totonac,wiktionary,https://en.wiktionary.org/wiki/Category:Xicotepec_de_Ju%C3%A1rez_Totonac_language,Q8044353,nai-ttn,Totonacan,,[],"[""Latn""]",,[],missing,,,{}
top,Papantla Totonac,wiktionary,https://en.wiktionary.org/wiki/Category:Papantla_Totonac_language,Q56329,nai-ttn,Totonacan,,[],"[""Latn""]",,[],missing,,,{}
tos,Highland Totonac,wiktionary,https://en.wiktionary.org/wiki/Category:Highland_Totonac_language,Q13154149,nai-ttn,Totonacan,,[],"[""Latn""]",,[],missing,,,{}
tpi,Tok Pisin,wiktionary,https://en.wiktionary.org/wiki/Category:Tok_Pisin_language,Q34159,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]",,[],missing,,,{}
tpu,Tampuan,wiktionary,https://en.wiktionary.org/wiki/Category:Tampuan_language,Q3514882,mkh-ban,Bahnaric,mkh,"[""aav-pro"",""mkh-pro"",""mkh-ban-pro""]","[""Khmr""]",,[],missing,,,{}
tpw,Old Tupi,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Tupi_language,Q56944,tup-gua,Tupi-Guarani,tup,"[""tup-pro"",""tup-gua-pro""]","[""Latn""]",,[],missing,,,{}
tpw-lgp,Língua Geral Paulista,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_L%C3%ADngua_Geral_Paulista_by_language,Q2669239,,,,"[""tup-pro"",""tup-gua-pro""]",[],,[],missing,,,{}
tr,Turkish,wiktionary,https://en.wiktionary.org/wiki/Category:Turkish_language,Q256,trk-ogz,Oghuz,trk-cmn,"[""trk-pro"",""trk-oat"",""ota""]","[""Latn""]",,[],missing,,,{}
trc,Copala Triqui,wiktionary,https://en.wiktionary.org/wiki/Category:Copala_Triqui_language,Q12953935,omq-tri,Triqui,omq-mix,"[""omq-pro"",""omq-mix-pro"",""omq-tri-pro""]","[""Latn""]",,[],missing,,,{}
trf,Trinidadian Creole English,wiktionary,https://en.wiktionary.org/wiki/Category:Trinidadian_Creole_English_language,Q7842493,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]",,[],missing,,,{}
tri,Trió,wiktionary,https://en.wiktionary.org/wiki/Category:Tri%C3%B3_language,Q56885,sai-tar,Taranoan,sai-gui,"[""sai-tar-pro""]","[""Latn""]",,[],missing,,,{}
trk-bul-pro,Proto-Bulgar,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Bulgar_by_language,,,,,"[""trk-pro"",""trk-ogr-pro""]",[],,[],missing,,,{}
trk-cmn-pro,Proto-Common Turkic,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Common_Turkic_by_language,Q1126028,,,,"[""trk-pro""]",[],,[],missing,,,{}
trk-eog,Early Old Oghuz,wiktionary,https://en.wiktionary.org/wiki/Category:Early_Old_Oghuz_language,,,,,"[""trk-pro""]",[],,[],missing,,,{}
trk-oat,Old Anatolian Turkish,wiktionary,https://en.wiktionary.org/wiki/Category:Old_Anatolian_Turkish_language,,,,,"[""trk-pro""]",[],,[],missing,,,{}
trk-ogr-pro,Proto-Oghur,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Oghur_by_language,Q1422731,trk-ogr,Oghur,trk,"[""trk-pro""]",[],,[],missing,,,{}
trk-ogz-pro,Proto-Oghuz,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Oghuz_by_language,Q494600,trk-ogz,Oghuz,trk-cmn,"[""trk-pro"",""trk-cmn-pro""]",[],,[],missing,,,{}
trk-pro,Proto-Turkic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Turkic_language,,,,,[],[],,[],missing,,,{}
trp,Kokborok,wiktionary,https://en.wiktionary.org/wiki/Category:Kokborok_language,Q35947,tbq-bdg,Bodo-Garo,tbq-bkj,"[""sit-pro"",""tbq-pro"",""tbq-bdg-pro""]","[""Beng"",""Latn""]",,[],missing,,,{}
trw,Torwali,wiktionary,https://en.wiktionary.org/wiki/Category:Torwali_language,Q2665246,inc-koh,Kohistani,inc-dre,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ash""]","[""ur-Arab""]",,[],missing,,,{}
ts,Tsonga,wiktionary,https://en.wiktionary.org/wiki/Category:Tsonga_language,Q34327,bnt-tsr,Tswa-Ronga,bnt-bso,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
tsd,Tsakonian,wiktionary,https://en.wiktionary.org/wiki/Category:Tsakonian_language,Q220607,grk,Hellenic,ine,"[""ine-pro"",""grk-pro"",""grc-dor""]","[""Grek""]",,[],missing,,,{}
tsg,Tausug,wiktionary,https://en.wiktionary.org/wiki/Category:Tausug_language,Q34142,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn"",""Arab""]",,[],missing,,,{}
tt,Tatar,wiktionary,https://en.wiktionary.org/wiki/Category:Tatar_language,Q25285,trk-kbu,Kipchak-Bulgar,trk-kip,"[""trk-pro"",""trk-cmn-pro"",""qwm""]","[""Cyrl"",""Latn"",""tt-Arab""]",,[],missing,,,{}
ttj,Tooro,wiktionary,https://en.wiktionary.org/wiki/Category:Tooro_language,Q7824218,bnt-nyg,Nyoro-Ganda,bnt-glb,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
tts,Isan,wiktionary,https://en.wiktionary.org/wiki/Category:Isan_language,Q33417,tai-swe,Southwestern Tai,tai-sap,"[""qfa-tak-pro"",""qfa-bet-pro"",""tai-pro"",""tai-swe-pro""]","[""Thai""]",,[],missing,,,{}
ttt,Tat,wiktionary,https://en.wiktionary.org/wiki/Category:Tat_language,Q56489,ira-swi,Southwestern Iranian,ira-wes,"[""ine-pro"",""iir-pro"",""ira-pro""]","[""Cyrl"",""Latn"",""Armn"",""fa-Arab""]",,[],missing,,,{}
tum,Tumbuka,wiktionary,https://en.wiktionary.org/wiki/Category:Tumbuka_language,Q34138,bnt-nys,Nyasa,bnt,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
tup-gua-pro,Proto-Tupi-Guarani,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Tupi-Guarani_language,,,,,"[""tup-pro""]",[],,[],missing,,,{}
tup-pro,Proto-Tupian,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Tupian_language,,,,,[],[],,[],missing,,,{}
tuw-pro,Proto-Tungusic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Tungusic_language,,,,,[],[],,[],missing,,,{}
twf,Taos,wiktionary,https://en.wiktionary.org/wiki/Category:Taos_language,Q7684320,nai-kta,Kiowa-Tanoan,,[],"[""Latn""]",,[],missing,,,{}
twh,Tai Dón,wiktionary,https://en.wiktionary.org/wiki/Category:Tai_D%C3%B3n_language,Q7675751,tai-swe,Southwestern Tai,tai-sap,"[""qfa-tak-pro"",""qfa-bet-pro"",""tai-pro"",""tai-swe-pro""]","[""Tavt""]",,[],missing,,,{}
txb,Tocharian B,wiktionary,https://en.wiktionary.org/wiki/Category:Tocharian_B_language,Q3199353,ine-toc,Tocharian,ine,"[""ine-pro"",""ine-toc-pro""]","[""Latn""]",,[],missing,,,{}
txg,Tangut,wiktionary,https://en.wiktionary.org/wiki/Category:Tangut_language,Q2727930,ero,Horpa,sit-wgy,"[""sit-pro""]","[""Tang""]",,[],missing,,,{}
txh,Thracian,wiktionary,https://en.wiktionary.org/wiki/Category:Thracian_language,Q36793,ine,Indo-European,,"[""ine-pro""]","[""Latn"",""Polyt""]",,[],missing,,,{}
txu,Kayapó,wiktionary,https://en.wiktionary.org/wiki/Category:Kayap%C3%B3_language,Q3101212,sai-nje,Northern Jê,sai-cer,"[""sai-jee-pro"",""sai-cer-pro"",""sai-nje-pro""]","[""Latn""]",,[],missing,,,{}
ty,Tahitian,wiktionary,https://en.wiktionary.org/wiki/Category:Tahitian_language,Q34128,poz-pep,Eastern Polynesian,poz-pnp,"[""map-pro"",""poz-pro"",""poz-pol-pro"",""poz-pnp-pro"",""poz-pep-pro""]","[""Latn""]",,[],missing,,,{}
tyv,Tuvan,wiktionary,https://en.wiktionary.org/wiki/Category:Tuvan_language,Q34119,trk-ssb,South Siberian Turkic,trk-sib,"[""trk-pro"",""trk-cmn-pro""]","[""Cyrl""]",,[],missing,,,{}
tyz,Tày,wiktionary,https://en.wiktionary.org/wiki/Category:T%C3%A0y_language,,tai-tay,Tày,tai-wen,"[""qfa-tak-pro"",""qfa-bet-pro"",""tai-pro""]","[""Latn"",""Hani""]",,[],missing,,,{}
tzh,Tzeltal,wiktionary,https://en.wiktionary.org/wiki/Category:Tzeltal_language,Q36808,myn,Mayan,,"[""myn-pro""]","[""Latn""]",,[],missing,,,{}
tzm,Central Atlas Tamazight,wiktionary,https://en.wiktionary.org/wiki/Category:Central_Atlas_Tamazight_language,Q49741,ber,Berber,afa,"[""afa-pro"",""ber-pro""]","[""Tfng"",""Arab"",""Latn""]",,[],missing,,,{}
ubl,Buhi'non Bikol,wiktionary,https://en.wiktionary.org/wiki/Category:Buhi%27non_Bikol_language,Q18664494,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]",,[],missing,,,{}
uby,Ubykh,wiktionary,https://en.wiktionary.org/wiki/Category:Ubykh_language,Q36931,cau-nwc,Northwest Caucasian,,"[""cau-nwc-pro""]","[""Cyrl"",""Latn""]",,[],missing,,,{}
udi,Udi,wiktionary,https://en.wiktionary.org/wiki/Category:Udi_language,Q36867,cau-esm,Eastern Samur,cau-sam,"[""cau-nec-pro"",""cau-lzg-pro"",""xag""]","[""Cyrl"",""Latn"",""Armn"",""Geor""]",,[],missing,,,{}
udm,Udmurt,wiktionary,https://en.wiktionary.org/wiki/Category:Udmurt_language,Q13238,urj-prm,Permic,urj,"[""urj-pro"",""urj-prm-pro""]","[""Cyrl""]",,[],missing,,,{}
ug,Uyghur,wiktionary,https://en.wiktionary.org/wiki/Category:Uyghur_language,Q13263,trk-kar,Karluk,trk-cmn,"[""trk-pro"",""trk-cmn-pro"",""xqa"",""zkh"",""chg""]","[""ug-Arab"",""Latn"",""Cyrl""]",,[],missing,,,{}
ugo,Gong,wiktionary,https://en.wiktionary.org/wiki/Category:Gong_language,Q3448919,tbq-lob,Lolo-Burmese,tbq-buq,"[""sit-pro"",""tbq-pro"",""tbq-lob-pro""]","[""Thai""]",,[],missing,,,{}
uk,Ukrainian,wiktionary,https://en.wiktionary.org/wiki/Category:Ukrainian_language,Q8798,zle,East Slavic,sla,"[""zle-muk""]","[""Cyrl""]",,[],missing,,,{}
ula,Fungwa,wiktionary,https://en.wiktionary.org/wiki/Category:Fungwa_language,Q5509187,nic-shi,Shiroro,nic-knj,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""nic-bco-pro""]","[""Latn""]",,[],missing,,,{}
uln,Unserdeutsch,wiktionary,https://en.wiktionary.org/wiki/Category:Unserdeutsch_language,Q13244,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""goh"",""gmh"",""de-ear"",""de""]","[""Latn""]",,[],missing,,,{}
ulw,Ulwa (Nicaragua),wiktionary,https://en.wiktionary.org/wiki/Category:Ulwa_(Nicaragua)_language,Q2405552,nai-min,Misumalpan,qfa-mch,[],"[""Latn""]",,[],missing,,,{}
umb,Umbundu,wiktionary,https://en.wiktionary.org/wiki/Category:Umbundu_language,Q36983,bnt,Bantu,nic-bds,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
umc,Marrucinian,wiktionary,https://en.wiktionary.org/wiki/Category:Marrucinian_language,Q36110,itc-sbl,Osco-Umbrian,itc,"[""ine-pro"",""itc-pro""]","[""Ital"",""Latn""]",,[],missing,,,{}
umu,Munsee,wiktionary,https://en.wiktionary.org/wiki/Category:Munsee_language,Q56547,del,Lenape,alg-eas,"[""aql-pro"",""alg-pro""]","[""Latn""]",,[],missing,,,{}
und,Undetermined,wiktionary,https://en.wiktionary.org/wiki/Category:Undetermined_language,Q22282914,qfa-not,not a family,qfa-not,[],"[""All""]",,[],missing,,,{}
unm,Unami,wiktionary,https://en.wiktionary.org/wiki/Category:Unami_language,Q3549180,del,Lenape,alg-eas,"[""aql-pro"",""alg-pro""]","[""Latn""]",,[],missing,,,{}
ur,Urdu,wiktionary,https://en.wiktionary.org/wiki/Category:Urdu_language,Q1617,inc-hnd,Hindustani,inc-hiw,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ohi"",""hi-mid""]","[""ur-Arab"",""Hebr""]",,[],missing,,,{}
urb,Urubú-Kaapor,wiktionary,https://en.wiktionary.org/wiki/Category:Urub%C3%BA-Kaapor_language,Q13893353,tup-gua,Tupi-Guarani,tup,"[""tup-pro"",""tup-gua-pro""]","[""Latn""]",,[],missing,,,{}
urh,Urhobo,wiktionary,https://en.wiktionary.org/wiki/Category:Urhobo_language,Q36663,alv-swd,Southwestern Edoid,alv-edo,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""alv-von-pro"",""alv-edo-pro""]","[""Latn""]",,[],missing,,,{}
urj-fin-pro,Proto-Finnic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Finnic_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-fpr-pro,Proto-Finno-Permic,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Proto-Finno-Permic_by_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-kuk,Kukkuzi,wiktionary,https://en.wiktionary.org/wiki/Category:Kukkuzi_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-kya,Komi-Yazva,wiktionary,https://en.wiktionary.org/wiki/Category:Komi-Yazva_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-mdv-pro,Proto-Mordvinic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Mordvinic_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-prm-pro,Proto-Permic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Permic_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urj-pro,Proto-Uralic,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Uralic_language,,,,,[],[],,[],missing,,,{}
urj-ugr-pro,Proto-Ugric,wiktionary,https://en.wiktionary.org/wiki/Category:Proto-Ugric_language,,,,,"[""urj-pro""]",[],,[],missing,,,{}
urk,Urak Lawoi',wiktionary,https://en.wiktionary.org/wiki/Category:Urak_Lawoi%27_language,Q7899573,poz-mly,Malayic,poz-mcm,"[""map-pro"",""poz-pro"",""poz-msa-pro"",""poz-mcm-pro"",""poz-mly-pro""]","[""Thai""]",,[],missing,,,{}
ush,Ushojo,wiktionary,https://en.wiktionary.org/wiki/Category:Ushojo_language,Q3540446,inc-shn,Shinaic,inc-dre,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ash""]","[""ur-Arab""]",,[],missing,,,{}
uth,Hun,wiktionary,https://en.wiktionary.org/wiki/Category:Hun_language,Q63313668,nic-knn,Northwest Kainji,nic-knj,"[""nic-pro"",""alv-pro"",""nic-vco-pro"",""nic-bco-pro""]","[""Latn""]",,[],missing,,,{}
uum,Urum,wiktionary,https://en.wiktionary.org/wiki/Category:Urum_language,Q13257,trk-kcu,Kipchak-Cuman,trk-kip,"[""trk-pro"",""trk-cmn-pro"",""qwm""]","[""Cyrl""]",,[],missing,,,{}
uvl,Lote,wiktionary,https://en.wiktionary.org/wiki/Category:Lote_language,Q3259972,poz-ocw,Western Oceanic,poz-oce,"[""map-pro"",""poz-pro"",""poz-cet-pro"",""pqe-pro"",""poz-oce-pro""]","[""Latn""]",,[],missing,,,{}
uz,Uzbek,wiktionary,https://en.wiktionary.org/wiki/Category:Uzbek_language,Q9264,trk-kar,Karluk,trk-cmn,"[""trk-pro"",""trk-cmn-pro"",""xqa"",""zkh"",""chg""]","[""Latn"",""Cyrl"",""fa-Arab""]",,[],missing,,,{}
vah,Varhadi,wiktionary,https://en.wiktionary.org/wiki/Category:Varhadi_language,Q155645,inc-sou,Southern Indo-Aryan,inc,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ama"",""omr""]","[""Deva"",""Modi""]",,[],missing,,,{}
vai,Vai,wiktionary,https://en.wiktionary.org/wiki/Category:Vai_language,Q36939,dmn-vak,Vai-Kono,dmn-mva,"[""nic-pro"",""dmn-pro"",""dmn-mdw-pro""]","[""Vaii""]",,[],missing,,,{}
vav,Varli,wiktionary,https://en.wiktionary.org/wiki/Category:Varli_language,Q7915983,inc-sou,Southern Indo-Aryan,inc,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-ama""]","[""Deva"",""Gujr""]",,[],missing,,,{}
ve,Venda,wiktionary,https://en.wiktionary.org/wiki/Category:Venda_language,Q32704,bnt-bso,Southern Bantu,bnt,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
vec,Venetan,wiktionary,https://en.wiktionary.org/wiki/Category:Venetan_language,Q32724,roa-iwr,Italo-Western Romance,roa,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""vec-old""]",[],,[],missing,,,{}
vec-old,Old Venetan,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Old_Venetan_by_language,,,,,"[""ine-pro"",""itc-pro"",""itc-ola"",""la""]",[],,[],missing,,,{}
vep,Veps,wiktionary,https://en.wiktionary.org/wiki/Category:Veps_language,Q32747,urj-fin,Finnic,urj,"[""urj-pro"",""urj-fin-pro""]","[""Latn""]",,[],missing,,,{}
vgr,Vaghri,wiktionary,https://en.wiktionary.org/wiki/Category:Vaghri_language,Q7908480,inc-bhi,Bhil,inc-cen,"[""ine-pro"",""iir-pro"",""inc-pro"",""inc-asa""]","[""Gujr""]",,[],missing,,,{}
vi,Vietnamese,wiktionary,https://en.wiktionary.org/wiki/Category:Vietnamese_language,Q9199,mkh-vie,Vietic,mkh,"[""aav-pro"",""mkh-pro"",""mkh-mvi""]","[""Latn"",""Hani""]",,[],missing,,,{}
vic,Virgin Islands Creole,wiktionary,https://en.wiktionary.org/wiki/Category:Virgin_Islands_Creole_language,Q7933935,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]",,[],missing,,,{}
vkp,Korlai Creole Portuguese,wiktionary,https://en.wiktionary.org/wiki/Category:Korlai_Creole_Portuguese_language,Q3915520,crp,creole or pidgin,qfa-cnt,"[""la-vul"",""roa-pro"",""roa-opt"",""pt"",""idb""]","[""Latn""]",,[],missing,,,{}
VL.,Vulgar Latin,wiktionary,https://en.wiktionary.org/wiki/Category:Terms_derived_from_Vulgar_Latin_by_language,,,,,[],[],,[],missing,,,{}
vls,West Flemish,wiktionary,https://en.wiktionary.org/wiki/Category:West_Flemish_language,Q100103,gmw-frk,Low Franconian,gmw,"[""ine-pro"",""gem-pro"",""gmw-pro"",""frk"",""odt"",""dum""]","[""Latn""]",,[],missing,,,{}
vmf,East Franconian,wiktionary,https://en.wiktionary.org/wiki/Category:East_Franconian_language,Q497345,gmw-hgm,High German,gmw,"[""ine-pro"",""gem-pro"",""gmw-pro"",""goh"",""gmh""]","[""Latn""]",,[],missing,,,{}
vmw,Makhuwa,wiktionary,https://en.wiktionary.org/wiki/Category:Makhuwa_language,Q33882,bnt-mak,Makua,bnt-bso,"[""bnt-pro""]","[""Latn""]",,[],missing,,,{}
vo,Volapük,wiktionary,https://en.wiktionary.org/wiki/Category:Volap%C3%BCk_language,Q36986,art,constructed,qfa-not,[],"[""Latn""]",,[],missing,,,{}
vor,Voro,wiktionary,https://en.wiktionary.org/wiki/Category:Voro_language,Q3914407,alv-yun,Yungur,alv-bam,"[""nic-pro"",""alv-pro"",""nic-vco-pro""]","[""Latn""]",,[],missing,,,{}
vot,Votic,wiktionary,https://en.wiktionary.org/wiki/Category:Votic_language,Q32858,urj-fin,Finnic,urj,"[""urj-pro"",""urj-fin-pro""]","[""Latn""]",,[],missing,,,{}
vro,Võro,wiktionary,https://en.wiktionary.org/wiki/Category:V%C3%B5ro_language,Q32762,urj-fin,Finnic,urj,"[""urj-pro"",""urj-fin-pro""]","[""Latn""]",,[],missing,,,{}
wa,Walloon,wiktionary,https://en.wiktionary.org/wiki/Category:Walloon_language,Q34219,roa-oil,Oïl,roa-grh,"[""ine-pro"",""itc-pro"",""itc-ola"",""la"",""fro""]","[""Latn""]",,[],missing,,,{}
wae,Walser German,wiktionary,,Q680517,,,,[],[],,[],missing,,,{}
wal,Wolaytta,wiktionary,https://en.wiktionary.org/wiki/Category:Wolaytta_language,Q36943,omv-nom,North Ometo,omv-ome,"[""afa-pro"",""omv-pro""]","[""Latn"",""Ethi""]",,[],missing,,,{}
wam,Massachusett,wiktionary,https://en.wiktionary.org/wiki/Category:Massachusett_language,Q56519,alg-eas,Eastern Algonquian,alg,"[""aql-pro"",""alg-pro""]","[""Latn""]",,[],missing,,,{}
war,Waray-Waray,wiktionary,https://en.wiktionary.org/wiki/Category:Waray-Waray_language,Q34279,phi,Philippine,poz,"[""map-pro"",""poz-pro"",""phi-pro""]","[""Latn""]",,[],missing,,,{}
way,Wayana,wiktionary,https://en.wiktionary.org/wiki/Category:Wayana_language,Q5908753,sai-gui,Guianan,sai-car,"[""sai-car-pro""]","[""Latn""]",,[],missing,,,{}
wba,Warao,wiktionary,https://en.wiktionary.org/wiki/Category:Warao_language,Q36946,qfa-iso,isolate,qfa-not,[],"[""Latn""]",,[],missing,,,{}
wbk,Waigali,wiktionary,https://en.wiktionary.org/wiki/Category:Waigali_language,Q34196,nur-sou,Southern Nuristani,iir-nur,"[""ine-pro"",""iir-pro"",""iir-nur-pro""]","[""Latn""]",,[],missing,,,{}
wbl,Wakhi,wiktionary,https://en.wiktionary.org/wiki/Category:Wakhi_language,Q34208,xsc-skw,Saka-Wakhi,xsc,"[""xsc-pro"",""xsc-skw-pro""]","[""Cyrl"",""Latn"",""Arab""]",,[],missing,,,{}
wes,Cameroon Pidgin,wiktionary,https://en.wiktionary.org/wiki/Category:Cameroon_Pidgin_language,Q35541,crp,creole or pidgin,qfa-cnt,"[""ine-pro"",""gem-pro"",""gmw-pro"",""gmw-nsg-pro"",""gmw-afr-pro"",""ang"",""enm"",""en-ear"",""en""]","[""Latn""]",,[],missing,,,{}
wlm,Middle Welsh,wiktionary,https://en.wiktionary.org/wiki/Category:Middle_Welsh_language,Q2487263,cel-brw,Western Brythonic,cel-bry,"[""ine-pro"",""cel-pro"",""cel-bry-pro"",""owl""]","[""Latn""]",,[],missing,,,{}
wlo,Wolio,wiktionary,https://en.wiktionary.org/wiki/Category:Wolio_language,Q1185114,poz-wot,Wotu-Wolio,poz-clb,"[""map-pro"",""poz-pro""]","[""Latn"",""Arab""]",,[],missing,,,{}
wls,Wallisian,wiktionary,https://en.wiktionary.org/wiki/Category:Wallisian_language,Q36979,poz-pnp,Nuclear Polynesian,poz-pol,"[""map-pro"",""poz-pro"",""poz-pol-pro"",""poz-pnp-pro""]","[""Latn""]",,[],missing,,,{}
wlx,Wali (Ghana),wiktionary,https://en.wiktionary.org/wiki/Category:Wali_(Ghana)_language,Q36895,nic-mre,Moré,nic-wov,"[""nic-pro"",""nic-gur-pro"",""nic-ovo-pro""]","[""Latn""]",,[],missing,,,{}
wo,Wolof,wiktionary,https://en.wiktionary.org/wiki/Category:Wolof_language,Q34257,alv-fwo,Fula-Wolof,alv-sng,"[""nic-pro"",""alv-pro""]","[""Latn"",""Arab"",""Gara""]",,[],missing,,,{}
wuh,Wutunhua,wiktionary,https://en.wiktionary.org/wiki/Category:Wutunhua_language,Q1012917,qfa-mix,mixed,qfa-cnt,"[""sit-pro"",""och"",""ltc"",""cmn-ear"",""cmn"",""sit-bdi-pro"",""otb"",""bo"",""xgn-pro"",""xng-ear"",""peh""]","[""Latn""]",,[],missing,,,{}
wuu,Wu,wiktionary,https://en.wiktionary.org/wiki/Category:Wu_language,Q34290,zhx,Sinitic,sit-sba,"[""sit-pro"",""och"",""ltc""]","[""Hants""]",,[],missing,,,{}
wym,Vilamovian,wiktionary,https://en.wiktionary.org/wiki/Category:Vilamovian_language,Q56485,gmw-hgm,High German,gmw,"[""ine-pro"",""gem-pro"",""gmw-pro"",""goh"",""gmh""]","[""Latn""]",,[],missing,,,{}
xaa,Andalusian Arabic,wiktionary,https://en.wiktionary.org/wiki/Category:Andalusian_Arabic_language,Q1137945,sem-arb,Arabic,sem-cen,"[""afa-pro"",""sem-pro"",""sem-wes-pro"",""ar""]","[""Arab"",""Latn""]",,[],missing,,,{}
xae,Aequian,wiktionary,https://en.wiktionary.org/wiki/Category:Aequian_language,Q930579,itc,Italic,ine,"[""ine-pro"",""itc-pro""]","[""Ital"",""Latn""]",,[],missing,,,{}
xag,Aghwan,wiktionary,https://en.wiktionary.org/wiki/Category:Aghwan_language,Q34931,cau-esm,Eastern Samur,cau-sam,"[""cau-nec-pro"",""cau-lzg-pro""]","[""Aghb""]",,[],missing,,,{}
